GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000113525    5  131877136  131892530     27       6  422106      0.98787      0.16161
ENSG00000113522    5  131891711  131980313    209      15  422106       0.6237      0.26641
ENSG00000169194    5  131991955  131996802     13       4  422106    -0.049293      0.51966
ENSG00000113520    5  132009678  132018368     22       3  422106       1.0386      0.14949
ENSG00000131437    5  132028320  132073330    127      12  422106       0.5792      0.28123
ENSG00000205089    5  132083137  132089856      7       2  422106       -1.535      0.93761
ENSG00000164402    5  132086509  132142933    117      13  422106     -0.81837      0.79343
ENSG00000198944    5  132149033  132152488      7       3  422106      0.64654      0.25896
ENSG00000164403    5  132157833  132166590     18       6  422106     -0.10563      0.54206
ENSG00000164404    5  132196873  132202576     17       5  422106     0.086056      0.46571
ENSG00000164405    5  132202252  132203723      6       3  422106     -0.90251      0.81661
ENSG00000164406    5  132208014  132210738      9       3  422106     0.081252      0.46762
ENSG00000072364    5  132211071  132299326    270      19  422106     -0.76505      0.77788
ENSG00000155329    5  132332677  132362296     96       9  422106     -0.38986      0.65168
ENSG00000170606    5  132387654  132442141    163      16  422106      0.46337      0.32155
ENSG00000053108    5  132532147  132948255   1363     151  422106      -1.8097      0.96483
ENSG00000113583    5  133291201  133304478     24      10  422106     -0.77386      0.78049
ENSG00000213585    5  133307606  133340824     91      15  422106      0.10159      0.45954
ENSG00000081059    5  133450402  133487556     98      17  422106       3.3425   0.00041511
ENSG00000113558    5  133484633  133512729     62      12  422106       3.3293   0.00043528
ENSG00000113575    5  133530025  133561833    104       8  422106       2.8796    0.0019908
ENSG00000006837    5  133541305  133706738    336      13  422106       2.5773    0.0049791
ENSG00000119048    5  133706870  133727683     43       7  422106       1.9839     0.023633
ENSG00000237190    5  133737778  133747589      8       3  422106       1.8862     0.029636
ENSG00000043143    5  133860003  133918918    184      32  422106       3.2023   0.00068165
ENSG00000152700    5  133936834  133984961     82      21  422106       1.9866     0.023481
ENSG00000113615    5  133984479  134063513    135      27  422106       2.0987      0.01792
ENSG00000164615    5  134074191  134087847     19       7  422106       2.4011    0.0081731
ENSG00000145833    5  134094469  134190823    177      33  422106       2.4922    0.0063484
ENSG00000181904    5  134181370  134195427     26      10  422106       1.7705     0.038318
ENSG00000113621    5  134209493  134237215     46      13  422106       1.4377     0.075261
ENSG00000132570    5  134240596  134343649    239      36  422106        1.669     0.047558
ENSG00000152705    5  134303596  134347392    119      24  422106       1.6176     0.052872
ENSG00000069011    5  134363425  134370503     26       4  422106      0.83118      0.20294
ENSG00000224186    5  134368970  134691744    961     125  422106      0.50966      0.30514
ENSG00000113648    5  134669590  134735604    120      20  422106       1.6406     0.050438
ENSG00000251380    5  134779905  134783038     19       5  422106      0.51604      0.30291
ENSG00000255833    5  134779908  134788089     36       9  422106      0.71371       0.2377
ENSG00000181965    5  134869991  134871639      2       1  422106     -0.53425      0.70342
ENSG00000145824    5  134906373  134914969     17       7  422106      -1.0903       0.8622
ENSG00000145832    5  135170338  135224326    228      34  422106      0.30395      0.38058
ENSG00000145839    5  135227935  135231516      9       3  422106       3.4426   0.00028809
ENSG00000145826    5  135257968  135290723    154      21  422106       1.3468     0.089027
ENSG00000120708    5  135364584  135399507     99      12  422106       0.9967      0.15945
ENSG00000113658    5  135468534  135524435    155       8  422106     -0.66812      0.74797
ENSG00000069018    5  135548999  135732730    505      28  422106      -1.0614      0.85573
ENSG00000152377    5  136310987  136934068   2005     107  422106       1.8949     0.029053
ENSG00000146021    5  136953189  137071779    300      27  422106      0.84526      0.19898
ENSG00000177733    5  137087075  137090039      5       3  422106       2.4704    0.0067483
ENSG00000120729    5  137203480  137223540     27      12  422106        2.602    0.0046343
ENSG00000078795    5  137223657  137278436    118      22  422106       2.2537     0.012107
ENSG00000031003    5  137273649  137387650    304      21  422106       1.9162     0.027669
ENSG00000061492    5  137419581  137428054     22       8  422106       1.6865     0.045851
ENSG00000112981    5  137450866  137475132     57      17  422106       2.3418    0.0095962
ENSG00000112983    5  137475455  137514675     75      18  422106        1.679      0.04658
ENSG00000112984    5  137514408  137523404     16       9  422106       2.4172    0.0078203
ENSG00000094880    5  137523339  137549032     52      15  422106       1.8179     0.034538
ENSG00000146013    5  137588068  137610360     49      14  422106       2.4187    0.0077879
ENSG00000158402    5  137620954  137674044    128      16  422106          1.5     0.066812
ENSG00000120709    5  137667624  137685416     44      14  422106       1.3357     0.090816
ENSG00000120733    5  137688285  137772717    222      32  422106       1.9588     0.025066
ENSG00000132563    5  137774706  137782658     29       8  422106       2.5391    0.0055573
ENSG00000120738    5  137801179  137805004      6       4  422106       3.2979   0.00048704
ENSG00000120705    5  137841784  137878989     90      21  422106       2.5674    0.0051236
ENSG00000113013    5  137890571  137911133     47      11  422106       1.7565       0.0395
ENSG00000044115    5  137946656  138270723    701      45  422106      0.85005      0.19765
ENSG00000146006    5  138204612  138211057      7       2  422106      0.99166      0.16068
ENSG00000120725    5  138282409  138629246    646      38  422106       1.2959     0.097508
ENSG00000015479    5  138609441  138667360     76      15  422106      -1.1954      0.88403
ENSG00000120727    5  138677276  138705406     38      13  422106      -1.9048       0.9716
ENSG00000170482    5  138702885  138720242     29       8  422106     -0.46737      0.67988
ENSG00000170476    5  138723169  138725770      2       1  422106       -1.159      0.87677
ENSG00000228672    5  138727635  138730885      6       3  422106      -1.6399      0.94949
ENSG00000170469    5  138732252  138739777     12       3  422106     -0.41304      0.66021
ENSG00000170464    5  138744279  138780180     45       7  422106     -0.48456        0.686
ENSG00000249751    5  138784245  138842328     11       7  422106      0.46373      0.32142
ENSG00000184584    5  138855119  138862520     11       3  422106     -0.37385      0.64574
ENSG00000131508    5  138906016  139008018    225      23  422106     0.063625      0.47463
ENSG00000171604    5  139026884  139063467     77      15  422106      0.65385      0.25661
ENSG00000146005    5  139175406  139224051    116      18  422106       2.1702     0.014996
ENSG00000158458    5  139226364  139422884    444      55  422106       1.6402     0.050481
ENSG00000185129    5  139487362  139496321      7       5  422106     -0.46377       0.6786
ENSG00000182700    5  139505521  139508391      2       1  422106       2.8117    0.0024638
ENSG00000120306    5  139554227  139661637    238      17  422106      0.16044      0.43627
ENSG00000113068    5  139624624  139682706    110      12  422106       0.3972      0.34561
ENSG00000113070    5  139712428  139726216     42      12  422106       -0.779      0.78201
ENSG00000113073    5  139739787  139754728     25      11  422106      -1.0802      0.85998
ENSG00000131503    5  139781399  139929163    187      37  422106      -1.0503      0.85321
ENSG00000213523    5  139916925  139937895     32      11  422106     -0.87092       0.8081
ENSG00000243056    5  139927251  139929163      3       2  422106      0.30714      0.37937
ENSG00000113108    5  139937853  139973337     47      15  422106      0.61837      0.26816
ENSG00000176087    5  139944041  139948688      8       4  422106     -0.39044      0.65189
ENSG00000170458    5  140011313  140013286      4       2  422106      0.24271      0.40411
ENSG00000131495    5  140018325  140027370     34       9  422106       0.1198      0.45232
ENSG00000113119    5  140019012  140024993     18       5  422106      0.11399      0.45462
ENSG00000113141    5  140026643  140042064     41       9  422106     -0.44776      0.67284
ENSG00000120314    5  140044261  140053709     29       9  422106       0.2543      0.39963
ENSG00000256453    5  140050379  140053171      5       3  422106       1.2817     0.099969
ENSG00000170445    5  140052758  140071609     55      11  422106     0.076115      0.46966
ENSG00000112855    5  140071011  140078889     18       5  422106      0.11385      0.45468
ENSG00000146007    5  140078265  140086248     19       5  422106     -0.03362      0.51341
ENSG00000204970    5  140165876  140391929    570      28  422106        -0.58      0.71904
ENSG00000204969    5  140174444  140391929    547      28  422106     -0.56767      0.71487
ENSG00000255408    5  140180783  140391929    534      28  422106     -0.53328      0.70308
ENSG00000204967    5  140186659  140391929    507      27  422106      -0.4854       0.6863
ENSG00000204965    5  140201222  140391929    470      32  422106     -0.53514      0.70373
ENSG00000081842    5  140207563  140391929    463      32  422106     -0.51476      0.69664
ENSG00000204963    5  140213969  140391929    449      31  422106     -0.45844      0.67668
ENSG00000204962    5  140220907  140391929    436      30  422106     -0.40013      0.65547
ENSG00000204961    5  140227048  140391929    428      29  422106      -0.3838      0.64944
ENSG00000250120    5  140235595  140391929    410      28  422106     -0.42828      0.66578
ENSG00000249158    5  140248689  140391929    355      22  422106      -1.1691      0.87883
ENSG00000251664    5  140255058  140391929    342      21  422106      -1.1591      0.87679
ENSG00000239389    5  140261793  140391929    333      21  422106      -1.0812      0.86019
ENSG00000248383    5  140306302  140391929    236      22  422106      -1.3925      0.91812
ENSG00000243232    5  140345820  140391936     76      20  422106      -2.6422      0.99588
ENSG00000171815    5  140430979  140433512      4       2  422106      0.18742      0.42566
ENSG00000112852    5  140474227  140476962      9       3  422106     -0.63138       0.7361
ENSG00000113205    5  140480234  140483406     19       6  422106      -0.6193      0.73214
ENSG00000081818    5  140501581  140505201     13       4  422106      0.46028      0.32266
ENSG00000113209    5  140514800  140517703      9       5  422106      0.48914      0.31237
ENSG00000113211    5  140529683  140532868     26      10  422106     -0.15304      0.56082
ENSG00000255622    5  140535577  140538639     15       6  422106      0.30157      0.38149
ENSG00000113212    5  140552243  140555957     22       7  422106     0.012255      0.49511
ENSG00000120322    5  140557371  140560081     17       6  422106      0.17662       0.4299
ENSG00000196963    5  140560980  140565793     28       8  422106     -0.27096      0.60679
ENSG00000120324    5  140571942  140575215     20       9  422106      0.45108      0.32597
ENSG00000197479    5  140579183  140582618     13       6  422106      0.15057      0.44016
ENSG00000120328    5  140588269  140591696      9       5  422106      -1.2181      0.88841
ENSG00000187372    5  140593509  140596993     14       6  422106     0.079035       0.4685
ENSG00000120327    5  140602931  140605858     14       7  422106      0.53605      0.29596
ENSG00000113248    5  140625147  140627799     18       6  422106      0.49305      0.31099
ENSG00000120329    5  140682196  140683612      6       2  422106      -1.0502      0.85319
ENSG00000178913    5  140698057  140700330      8       4  422106     -0.70821      0.76059
ENSG00000204956    5  140710252  140892546    604      34  422106     -0.13281      0.55283
ENSG00000081853    5  140718539  140892546    582      38  422106     -0.21259      0.58418
ENSG00000254245    5  140723601  140892546    563      34  422106     -0.17221      0.56836
ENSG00000254221    5  140729828  140892546    548      34  422106     -0.20222      0.58013
ENSG00000262576    5  140734768  140892546    532      36  422106     -0.21749      0.58609
ENSG00000253910    5  140739703  140892546    517      30  422106     -0.15462      0.56144
ENSG00000253485    5  140743898  140892546    507      30  422106     -0.13479      0.55361
ENSG00000262209    5  140749831  140892546    490      29  422106     -0.19032      0.57547
ENSG00000253731    5  140753651  140892546    478      42  422106     -0.28893      0.61368
ENSG00000253537    5  140762467  140892546    445      35  422106     -0.16192      0.56432
ENSG00000253953    5  140767452  140892546    422      39  422106      -0.2859      0.61252
ENSG00000253767    5  140772381  140892546    411      33  422106     -0.19549      0.57749
ENSG00000261934    5  140782520  140892546    371      33  422106     -0.23457      0.59273
ENSG00000253305    5  140787770  140892546    353      32  422106     -0.24118      0.59529
ENSG00000253846    5  140792743  140892546    342      32  422106     -0.26593      0.60485
ENSG00000254122    5  140797427  140892546    333      28  422106     -0.23992       0.5948
ENSG00000253873    5  140800762  140891835    319      31  422106     -0.35418       0.6384
ENSG00000253159    5  140810185  140892546    283      29  422106     -0.54428      0.70687
ENSG00000240184    5  140855580  140892542    111      22  422106     -0.51221      0.69575
ENSG00000242419    5  140864741  140892546     82      17  422106     -0.37729      0.64702
ENSG00000240764    5  140868808  140892546     75      16  422106     -0.46598      0.67939
ENSG00000131504    5  140894583  140998622    276      24  422106       0.2848       0.3879
ENSG00000171720    5  141000443  141016437     40      14  422106     -0.37896      0.64764
ENSG00000164620    5  141016517  141020644     15       7  422106     -0.11807      0.54699
ENSG00000197948    5  141018869  141030986     53      15  422106     0.073982      0.47051
ENSG00000120318    5  141032968  141061788     98      23  422106      0.62081      0.26736
ENSG00000156453    5  141232938  141258811     54      22  422106      0.71353      0.23776
ENSG00000081791    5  141303373  141321612     45       6  422106     -0.80238      0.78883
ENSG00000113555    5  141323150  141349304     71      19  422106      0.43871      0.33044
ENSG00000013561    5  141337893  141369856    118      16  422106       -1.224      0.88952
ENSG00000113552    5  141371314  141392606     94       8  422106      -1.6267       0.9481
ENSG00000131507    5  141488070  141534005    201      19  422106      0.27379      0.39212
ENSG00000187678    5  141689992  141706020     36      12  422106     -0.11104      0.54421
ENSG00000113578    5  141971743  142077617    374      55  422106     -0.93343       0.8247
ENSG00000145819    5  142149949  142608576   1386      93  422106       1.8492     0.032212
ENSG00000113580    5  142657496  142815077    301      27  422106       1.9391     0.026247
ENSG00000158497    5  143191726  143200284     33       9  422106       1.2255      0.11019
ENSG00000145817    5  143537723  143550278     52      11  422106      0.42805      0.33431
ENSG00000183775    5  143550396  143865249    719      39  422106       1.7417     0.040779
ENSG00000186314    5  144851362  145214932   1120      49  422106       1.7131     0.043349
ENSG00000204928    5  145239296  145252531     36      12  422106       1.0411      0.14891
ENSG00000156463    5  145316142  145461354    387      17  422106     -0.63296      0.73662
ENSG00000173261    5  145463949  145483932     58       5  422106      0.65465      0.25635
ENSG00000133706    5  145492601  145562223    287       7  422106       1.0112      0.15597
ENSG00000091009    5  145583113  145718814    296      20  422106       1.3011     0.096619
ENSG00000091010    5  145718587  145720083      1       1  422106       1.0386       0.1495
ENSG00000113649    5  145826874  145891524    188      15  422106       0.6099      0.27096
ENSG00000173250    5  145892666  145895753      6       3  422106     -0.33814      0.63237
ENSG00000156475    5  145967936  146464347   1334      78  422106     -0.54364      0.70666
ENSG00000169302    5  146614526  146767415    727      52  422106       2.5855    0.0048616
ENSG00000113657    5  146770374  146889619    198      46  422106      0.34092      0.36658
ENSG00000176049    5  146967990  147162338    524      29  422106      -1.5531       0.9398
ENSG00000164266    5  147204131  147211349     15       6  422106      0.29652      0.38342
ENSG00000164265    5  147250245  147261754     96      14  422106    -0.011263      0.50449
ENSG00000178776    5  147260289  147286101    108      17  422106    -0.023187      0.50925
ENSG00000133710    5  147405246  147516852    552      17  422106     -0.77917      0.78206
ENSG00000196800    5  147549296  147554961     17       4  422106     -0.49595      0.69004
ENSG00000178172    5  147582357  147594700     24       7  422106    -0.048313      0.51927
ENSG00000214510    5  147647743  147665817     37       7  422106      0.16754      0.43347
ENSG00000145879    5  147691982  147695485     16       5  422106       3.0761    0.0010487
ENSG00000204909    5  147700766  147719412     71       8  422106       2.8045    0.0025195
ENSG00000145868    5  147763498  147822399    122      17  422106       2.6788    0.0036939
ENSG00000164270    5  147830595  148056798    729      45  422106       4.7756   8.9602e-07
ENSG00000169252    5  148206156  148208196     10       3  422106       1.3479     0.088845
ENSG00000169247    5  148303202  148442726    478      43  422106       1.8447     0.032541
ENSG00000173210    5  148521046  148640105    343      26  422106       1.4342     0.075762
ENSG00000157510    5  148651434  148721365    201      43  422106      0.67065      0.25122
ENSG00000164284    5  148724993  148734146     19       7  422106      0.66642      0.25257
ENSG00000145882    5  148737570  148749216     17       6  422106        0.314      0.37676
ENSG00000127743    5  148750887  148783765    129      23  422106     0.096467      0.46157
ENSG00000113712    5  148871760  148931007    132      24  422106       1.4945     0.067529
ENSG00000183111    5  148931510  149014531    303      27  422106        1.177      0.11961
ENSG00000155846    5  149109861  149234585    439      44  422106      0.75436      0.22532
ENSG00000132915    5  149237519  149324356    275      37  422106      -1.1897      0.88292
ENSG00000155850    5  149340300  149373018     55      11  422106      0.96994      0.16604
ENSG00000164296    5  149372681  149380730     18       5  422106      0.73342      0.23165
ENSG00000113716    5  149379884  149432386    159      16  422106       1.1324      0.12873
ENSG00000182578    5  149432854  149492935    213      42  422106       1.1665       0.1217
ENSG00000113721    5  149493400  149535435    141      28  422106       1.1124      0.13298
ENSG00000113722    5  149546358  149564120     32       8  422106      -1.0587      0.85513
ENSG00000011083    5  149569520  149602351    158      26  422106      -0.6102      0.72913
ENSG00000070808    5  149599054  149669854    189      37  422106      -0.1214      0.54831
ENSG00000183876    5  149675906  149718870    120      22  422106     -0.99426      0.83995
ENSG00000070814    5  149737202  149779871    102      20  422106     -0.27721      0.60919
ENSG00000019582    5  149781200  149792492     28      11  422106      -0.1643      0.56525
ENSG00000164587    5  149822753  149829319     31       4  422106      0.95319      0.17025
ENSG00000070614    5  149865381  149937773    207      27  422106     -0.24067       0.5951
ENSG00000171992    5  149980642  150038782    150      23  422106       0.2935      0.38457
ENSG00000164591    5  150040436  150058927     55       4  422106      -0.0394      0.51571
ENSG00000086589    5  150070356  150080669     16       7  422106      -1.3915      0.91796
ENSG00000132912    5  150088002  150138671    125       8  422106     -0.61232      0.72984
ENSG00000256235    5  150157508  150176296     72       8  422106     0.051987      0.47927
ENSG00000237693    5  150226085  150280298    220       9  422106        0.473      0.31811
ENSG00000145908    5  150273954  150284545     31       4  422106    -0.095123      0.53789
ENSG00000211445    5  150400124  150408554     45      10  422106       1.6963     0.044919
ENSG00000145901    5  150409506  150473138    274      35  422106     0.013585      0.49458
ENSG00000197043    5  150480273  150537443    258      44  422106       0.9084      0.18183
ENSG00000198624    5  150560613  150603706    204      39  422106       1.1556      0.12392
ENSG00000196743    5  150591711  150650001    226      35  422106      0.64481      0.25953
ENSG00000186334    5  150656323  150683327    148      17  422106        1.326     0.092416
ENSG00000186335    5  150694539  150727151    124      15  422106      0.30608      0.37977
ENSG00000123643    5  150816607  150871942    223      29  422106       1.5771     0.057383
ENSG00000086570    5  150883654  150948505    244      40  422106      0.94324      0.17278
ENSG00000113140    5  151040657  151066726     78      17  422106      0.30584      0.37987
ENSG00000177556    5  151121877  151152093     67      11  422106       0.6497      0.25794
ENSG00000145907    5  151150606  151192346    108      17  422106      0.85741      0.19561
ENSG00000145888    5  151202074  151304403    244      18  422106       1.1768      0.11965
ENSG00000132911    5  151771093  151812929    163       8  422106       1.4097     0.079318
ENSG00000155511    5  152869175  153193429   1392      72  422106       1.0259      0.15246
ENSG00000055147    5  153369688  153418496    160      14  422106      0.46511      0.32093
ENSG00000037749    5  153418466  153600038    583      36  422106       1.0963      0.13647
ENSG00000164574    5  153570290  153800544    874      59  422106     -0.52024      0.69855
ENSG00000164576    5  153825517  153840614     33      17  422106      0.30345      0.38077
ENSG00000113196    5  153854532  153857824     11       6  422106      -1.3175      0.90616
ENSG00000155506    5  154092462  154197167    230      34  422106     -0.28813      0.61338
ENSG00000170271    5  154198051  154238812     87      18  422106      0.13401       0.4467
ENSG00000155508    5  154237113  154256353     31       6  422106     -0.44259      0.67097
ENSG00000082516    5  154266976  154317769    146      18  422106     -0.18865      0.57482
ENSG00000082515    5  154320630  154348971     69      12  422106    -0.061926      0.52469
ENSG00000226650    5  154393260  154397685     10       5  422106      0.64104      0.26075
ENSG00000170624    5  155297354  156194799   3101     114  422106      0.29615      0.38356
ENSG00000145850    5  156346293  156390266    107      16  422106      0.69144      0.24464
ENSG00000113249    5  156456424  156486130    114      17  422106       2.4754    0.0066544
ENSG00000135077    5  156512843  156569880    254      20  422106      0.11335      0.45488
ENSG00000155868    5  156564423  156586030     91      13  422106    0.0017618       0.4993
ENSG00000113263    5  156569944  156682201    488      46  422106      -1.1062      0.86568
ENSG00000170613    5  156588857  156593275     15       6  422106      -2.1186      0.98294
ENSG00000055163    5  156693089  156822606    448      26  422106      -2.0986      0.98207
ENSG00000172568    5  156768608  156772729     19       6  422106      -1.6388      0.94938
ENSG00000135074    5  156822542  157002783    725      44  422106      -0.3449      0.63492
ENSG00000172548    5  156887027  156901725     53      11  422106      -1.0494      0.85301
ENSG00000039600    5  157052687  157098488    141      21  422106       1.2202      0.11119
ENSG00000187658    5  157098561  157107151     38       6  422106       1.8074     0.035349
ENSG00000113272    5  157158205  157168456     48      10  422106      0.42294      0.33617
ENSG00000155858    5  157170703  157187717     43       8  422106       1.0316      0.15112
ENSG00000113282    5  157212751  157286183    220      19  422106       1.3785     0.084018
ENSG00000164330    5  158122928  158526769    916      65  422106       1.1453      0.12604
ENSG00000145860    5  158584417  158637061    132      25  422106       1.6047     0.054276
ENSG00000164332    5  158690089  158713044     50      12  422106      -1.2608      0.89631
ENSG00000113302    5  158741791  158757895     41       8  422106      -1.7099      0.95635
ENSG00000170214    5  159343790  159399551    170      23  422106     -0.28748      0.61313
ENSG00000113312    5  159436120  159492550    194      22  422106      0.42711      0.33465
ENSG00000170234    5  159488808  159546430    136      22  422106     -0.19906      0.57889
ENSG00000170231    5  159614374  159665742    297      27  422106       1.7101     0.043626
ENSG00000135083    5  159678659  159772403    309      39  422106     -0.15261      0.56065
ENSG00000145861    5  159774758  159797648     75      13  422106     -0.48029      0.68449
ENSG00000221886    5  159820155  159827104     16       7  422106      0.90772      0.18201
ENSG00000164609    5  159828648  159848718     66      12  422106     0.036359       0.4855
ENSG00000164611    5  159848829  159855748     24       7  422106      0.67479      0.24991
ENSG00000118322    5  159990127  160279221   1041      72  422106      -1.4292      0.92353
ENSG00000145864    5  160715436  160976050    727      54  422106       2.0445     0.020454
ENSG00000145863    5  160974069  161129599    435      35  422106      -0.9707      0.83415
ENSG00000022355    5  161274197  161326975    155      20  422106      0.89334      0.18584
ENSG00000113327    5  161494546  161582542    189      35  422106       1.1055      0.13446
ENSG00000113328    5  162864575  162873157     12       5  422106       1.1746      0.12007
ENSG00000170584    5  162873532  162887146     28       9  422106      0.28878      0.38637
ENSG00000072571    5  162887209  162918947     95      17  422106      0.65924      0.25487
ENSG00000038274    5  162930120  162946342     39       8  422106       1.4985     0.067005
ENSG00000145934    5  166711804  167691162   2754     235  422106       2.3731    0.0088193
ENSG00000113645    5  167718656  167899308    751      91  422106        1.511     0.065395
ENSG00000113643    5  167913450  167946304    162      12  422106       1.8542     0.031856
ENSG00000188573    5  167956121  167957639     10       4  422106       3.6526   0.00012979
ENSG00000120137    5  167975500  168006605     44      10  422106       3.0532    0.0011323
ENSG00000184347    5  168088745  168728133   2660     207  422106      0.73649      0.23072
ENSG00000040275    5  169010638  169031782     74      10  422106       2.3796    0.0086653
ENSG00000134516    5  169064251  169510386   1669     127  422106      0.18924      0.42495
ENSG00000204767    5  169291268  169407744    365      62  422106      0.13863      0.44487
ENSG00000168269    5  169532901  169536727     22       9  422106       0.8939      0.18569
ENSG00000234511    5  169659451  169679579     28       8  422106     0.079416      0.46835
ENSG00000043462    5  169673241  169725231    143      43  422106     -0.15172       0.5603
ENSG00000182132    5  169780491  170163636   1473     154  422106     -0.50553      0.69341
ENSG00000145936    5  169801675  169816681     87      15  422106      0.69266      0.24426
ENSG00000094755    5  170190354  170241051    232      36  422106      0.89217      0.18615
ENSG00000204764    5  170288874  170727019   1017      26  422106     -0.65204      0.74281
ENSG00000164438    5  170736288  170739138      4       2  422106      0.20818      0.41754
ENSG00000181163    5  170814120  170838141     78       9  422106    -0.077984      0.53108
ENSG00000156427    5  170846660  170884627    101      22  422106     -0.68121      0.75213
ENSG00000185662    5  171212876  171221602     36      10  422106      -1.5903      0.94412
ENSG00000072803    5  171288553  171433877    258      21  422106      0.84438      0.19923
ENSG00000072786    5  171469077  171615390    630      56  422106       1.5902     0.055893
ENSG00000214360    5  171621176  171630456     43      12  422106      0.76326      0.22265
ENSG00000168246    5  171636644  171711075    268      14  422106      0.91039      0.18131
ENSG00000174705    5  171752185  171881527    582      34  422106       0.7247      0.23432
ENSG00000214357    5  172068269  172118543    164      28  422106       1.4789      0.06958
ENSG00000120129    5  172195093  172198198      7       2  422106    -0.017151      0.50684
ENSG00000113719    5  172261278  172379688    436      69  422106      0.57095      0.28402
ENSG00000037241    5  172385732  172396774     53      12  422106     -0.66557      0.74716
ENSG00000113732    5  172410760  172462448    139      29  422106     0.071264      0.47159
ENSG00000164463    5  172483355  172566291    221      21  422106      0.79452      0.21345
ENSG00000113734    5  172571445  172591390     59      13  422106      0.62004      0.26761
ENSG00000183072    5  172659112  172662360      6       3  422106      0.69906      0.24226
ENSG00000113739    5  172741716  172756506     28       9  422106      0.42134      0.33675
ENSG00000145919    5  173034517  173043663     34       6  422106       0.8371      0.20127
ENSG00000113742    5  173315283  173388979    199      22  422106       1.3399     0.090144
ENSG00000185056    5  173400782  173433143    155      21  422106      0.47817      0.31626
ENSG00000170091    5  173472607  173670504    755      89  422106       0.7939      0.21363
ENSG00000120149    5  174151536  174157896     24       7  422106       1.2803      0.10021
ENSG00000184845    5  174867042  174871211     10       4  422106    0.0054829      0.49781
ENSG00000164466    5  174904065  174956745    225      20  422106        1.024      0.15291
ENSG00000113749    5  175085033  175113245     61      16  422106       -0.448      0.67292
ENSG00000145920    5  175223313  175311023    269      34  422106       1.1544      0.12417
ENSG00000051596    5  175344876  175461683     32       3  422106      0.44021      0.32989
ENSG00000182230    5  175487692  175559261    106      19  422106       2.0995     0.017888
ENSG00000170085    5  175665365  175772994    281      18  422106      0.54263      0.29369
ENSG00000122203    5  175773064  175788971     37      10  422106      0.83065      0.20309
ENSG00000175414    5  175792471  175828866    105      24  422106      0.45169      0.32574
ENSG00000048162    5  175810949  175815976     14       4  422106      0.13987      0.44438
ENSG00000146066    5  175815748  175816772      7       3  422106     -0.13496      0.55368
ENSG00000175416    5  175819456  175843570     69      20  422106     -0.22027      0.58717
ENSG00000113194    5  175874629  175937075    132      18  422106      -1.3136      0.90552
ENSG00000146083    5  175953698  175965026     31      11  422106     -0.34769      0.63596
ENSG00000074276    5  175969512  176022975    251      23  422106      0.42338      0.33601
ENSG00000169258    5  176022803  176037134     26      12  422106       1.3572     0.087362
ENSG00000074317    5  176047085  176057530     25       8  422106       -0.896      0.81487
ENSG00000175766    5  176057683  176073642     36      12  422106      0.71524      0.23723
ENSG00000048140    5  176074388  176086058     44       8  422106      0.38045      0.35181
ENSG00000113763    5  176237478  176307897    202      42  422106      0.36049      0.35924
ENSG00000160883    5  176307870  176326333     62      20  422106      -0.2241      0.58866
ENSG00000087206    5  176332006  176449634    451      20  422106     -0.34084      0.63339
ENSG00000113761    5  176449697  176508190    231      19  422106     0.038404      0.48468
ENSG00000160867    5  176513887  176525145     37       9  422106      0.39209      0.34749
ENSG00000165671    5  176560026  176727216    431      22  422106       2.1751     0.014811
ENSG00000169228    5  176728199  176730745      5       3  422106       1.8101     0.035139
ENSG00000213347    5  176728462  176739758     27      10  422106       2.2289     0.012909
ENSG00000169230    5  176730775  176733960     10       5  422106       2.0473     0.020316
ENSG00000169223    5  176758563  176778853     43      10  422106       1.0279      0.15199
ENSG00000169220    5  176784838  176799602     22       6  422106      -1.5102      0.93451
ENSG00000131183    5  176806236  176825849     34       8  422106      -1.5109      0.93459
ENSG00000131187    5  176829141  176836577     16       7  422106     -0.68182      0.75232
ENSG00000198055    5  176830205  176869902     81      23  422106     -0.94787       0.8284
ENSG00000131188    5  176873446  176883283     15       4  422106      -0.2689        0.606
ENSG00000113758    5  176883609  176901402     50      10  422106     -0.20331      0.58055
ENSG00000196923    5  176910395  176924607     24       8  422106     0.024914      0.49006
ENSG00000146094    5  176928908  176938275     24       9  422106      -1.2611      0.89636
ENSG00000183258    5  176938578  176944470      8       4  422106      -1.3848      0.91694
ENSG00000146067    5  176946789  176981542     61      10  422106     -0.92523      0.82258
ENSG00000184840    5  177019159  177023125     15       7  422106        1.078      0.14052
ENSG00000027847    5  177027101  177037348     43      11  422106      0.65954      0.25478
ENSG00000170074    5  177134982  177210399     82      11  422106      0.10649      0.45759
ENSG00000175325    5  177419236  177423243     14       5  422106      0.29861      0.38262
ENSG00000204677    5  177433406  177482560    144      24  422106       1.3861     0.082864
ENSG00000145911    5  177540444  177553088     34      10  422106       2.5558    0.0052965
ENSG00000145916    5  177557997  177577566     70      11  422106       2.5976    0.0046942
ENSG00000145912    5  177576461  177580968     14       4  422106       2.4082    0.0080151
ENSG00000197451    5  177631508  177638164     20       9  422106      0.23357      0.40766
ENSG00000175309    5  177635498  177659792    123      23  422106      0.46682      0.32032
ENSG00000050767    5  177664619  178017556   1658     141  422106       1.4871     0.068489
ENSG00000113240    5  178029665  178057616     59      13  422106       1.2493      0.10578
ENSG00000169131    5  178138593  178157703     84       6  422106   -0.0031664      0.50126
