gene_id	PC_0	PC_1	PC_2	PC_3
ENSG00000110492	-0.04213473389127882	0.10829508030146663	0.04527587086806728	-0.14578348020648693
ENSG00000110497	-1.6178650918442952	-0.10107763033365508	-0.07299656704200203	0.021712182738048567
ENSG00000110514	-0.09552579379492382	-0.05149125674623726	-0.02081870682571373	-0.005808844304975703
ENSG00000110536	0.6291381919551557	-0.02100782326555098	-0.0027699546327852606	-0.004798641468223701
ENSG00000110583	0.10385442185098391	-0.0925150869213627	-0.04117782675512746	0.033998163200845
ENSG00000110619	-1.3379254402336413	-0.05409216014380792	-0.04300839120331442	-0.0020634521051531465
ENSG00000110628	0.9709138319895515	-0.07185266654955108	-0.014439934325260783	0.0185813388772955
ENSG00000110651	-1.2711923480143104	1.491540267113352	0.7412090045564165	-1.330758061327016
ENSG00000110660	0.9923905681117744	-0.09518065793656669	-0.0461091893304837	0.06385421453068564
ENSG00000110665	-1.3847865703384166	-0.1306997858347596	-0.08355249973118223	0.04848309045452884
ENSG00000110675	-0.8511922618889727	-0.13531295505150648	-0.07639068794721182	0.058282866597929917
ENSG00000110680	-1.3550289539755034	-0.13555237638915899	-0.08497636554536446	0.05339702242084095
ENSG00000110693	1.0583575833896135	-0.12304714383209434	-0.034955846505211656	0.0666586274684369
ENSG00000110696	-1.3839125794489069	0.3318475325709663	0.1386177824672704	-0.3460072850588831
ENSG00000110697	0.4623950779813583	-0.08982200529965607	-0.02926497477512425	0.02762327745236018
ENSG00000110700	0.7979489311035244	1.050297367087289	0.5188528237698569	-0.7859595248591427
ENSG00000110711	-1.6416676664589904	0.0009675849305686081	-0.022227664421359122	-0.06898744986722435
ENSG00000110713	0.23831346783215732	-0.02221013335797334	-0.00046973083668671087	-0.02599983638183745
ENSG00000110717	0.13988538807847808	0.16888785913590956	0.08695032278848194	-0.17812868946969856
ENSG00000110719	1.225547978335389	0.05494598860558596	0.10346613543557152	0.031402149185858964
ENSG00000110721	-1.1940647254937966	-0.044043743242741226	-0.053632144877846295	0.010757215157425289
ENSG00000110723	-0.7954924250985342	-0.13337861654035194	-0.07725037636475492	0.060769622670799085
ENSG00000110756	-0.427758835056298	-0.09273506725594573	-0.05185741303076412	0.03485625174088656
ENSG00000110768	-0.5205911419975673	-0.051853432414915634	-0.02694951776222775	-0.01063392966267165
ENSG00000110777	0.5273094414976386	-0.08832613683949715	-0.03640579787558025	0.03227528600279495
ENSG00000110786	0.6300520850366736	-0.13866637838961846	-0.05336469040101816	0.07777931275260763
ENSG00000110799	1.5414666910976966	-0.02344392494660065	0.024312220087445036	-0.032010887663732245
ENSG00000110801	0.6143444725841667	-0.002649730680595816	0.01295432527684421	-0.028406207624770946
ENSG00000110811	0.35731205248249454	-0.09408400717094278	-0.04272893196774727	0.04746636316065323
ENSG00000110841	0.5343268178652518	-0.022293387103020618	0.007741867413814583	-0.03399214947919386
ENSG00000110844	0.5867935646578217	-0.08750021532620283	-0.03349555019711387	0.038078322228395266
ENSG00000110848	-1.2723137558394992	-0.07805130261224794	-0.05232039983031989	-0.008408836613391613
ENSG00000110851	0.5637099043554346	-0.08987616902671898	-0.03058006778943298	0.03387190133352257
ENSG00000110852	-1.1616218041607151	-0.09122617551843473	-0.057547458150880026	0.007202252483673487
ENSG00000110871	-1.1113285153626087	-0.04313916509078222	-0.037040713324816246	-0.02614328082574812
ENSG00000110876	0.8764716078279363	-0.09214057754521333	-0.024772655884113315	0.03175893197636935
ENSG00000110880	-1.1093626170488808	0.02711732401560943	0.005892712762612633	-0.10475030488226
ENSG00000110881	-1.5225022261170913	-0.13661108022371718	-0.09148773825621008	0.057218359285352155
ENSG00000110887	-1.0163427751147052	-0.1268874986424419	-0.07384762294693865	0.04652414159580892
ENSG00000110888	-1.3424192629416307	-0.09812176107711891	-0.06430788869668241	0.018259172283155472
ENSG00000110900	1.4196155841537572	-0.12775604549953692	-0.03423659499175617	0.07491551686797286
ENSG00000110906	-0.2790369953507263	-0.040291490232106264	-0.016687378129580602	-0.02887890658118463
ENSG00000110911	0.9581241337975832	-0.028560784597330646	-0.003982679965631095	0.0033424158915876354
ENSG00000110917	0.0007136900847969719	0.11581073926395206	0.06411632071138601	-0.15392006984853965
ENSG00000110921	0.07879072622825779	-0.10074405093852273	-0.043959744095171865	0.039141071558489636
ENSG00000110925	-1.0682340767722103	-0.10419970646051673	-0.062899693126595	0.027321200436434708
ENSG00000110931	-1.3485549357614321	-0.07275502233501102	-0.05501963217410476	-0.0014964103870925558
ENSG00000110934	-1.4500504041555642	-0.09613991027763764	-0.06572257010166888	0.010108200493754362
ENSG00000110944	-0.3608683617736311	-0.14012546234600257	-0.07112083576935221	0.06929215957155875
ENSG00000110955	-1.504703265362904	1.9639257294646106	0.9796953549583384	-1.962997528804154
ENSG00000110958	0.6238900392925941	0.24137946076991088	0.1364683210466062	-0.2663710626602158
ENSG00000110975	1.1769786884751876	-0.1415902912458305	-0.045568505404405046	0.08637043930521295
ENSG00000110987	-1.4619354954247326	-0.11812789592248872	-0.07877032353606496	0.0429349377601642
ENSG00000111011	0.8115039480459644	0.09858892330842318	0.07457105196186148	-0.1383364324593302
ENSG00000111012	-1.023167760836046	-0.1395054932494872	-0.08130938764982691	0.0633849967926151
ENSG00000111046	0.0849317842134925	-0.10725023355395012	-0.043026129525304845	0.033398733063335746
ENSG00000111049	0.08474820751340717	-0.1433182051533013	-0.06518944871954102	0.07718674034457794
ENSG00000111052	-0.15916186024013704	-0.12303938036284788	-0.0575948350946639	0.052095774098309636
ENSG00000111057	-0.22611774180725205	0.1123464569184071	0.03431778888256718	-0.06852577207948055
ENSG00000111058	-1.6917801802954402	-0.09674601840349399	-0.08281496291787797	0.02522263298885719
ENSG00000111077	1.356514525751917	0.05858600697376168	0.056874609367154424	-0.08852711378693189
ENSG00000111087	-0.6002614800047483	-0.13417715647414222	-0.07204123732799281	0.06054651075642347
ENSG00000111110	0.5400975662378416	-0.12604911761254145	-0.04864820281291198	0.06835756024441159
ENSG00000111142	-0.026862969280085667	0.07298733899712732	0.04759208864275604	-0.11986895395265867
ENSG00000111144	-0.11356250103236033	0.10081604089659885	0.06170007885383403	-0.16087641342016634
ENSG00000111145	-0.8526377667152972	-0.06708199685264203	-0.03832694839110964	-0.012367899544760943
ENSG00000111181	0.9494688653579224	-0.12956070061610228	-0.042187007332242704	0.07073265822103736
ENSG00000111186	1.5645522948494677	-0.11824955330466352	-0.03211034052202451	0.07283457926622275
ENSG00000111196	-0.08632794849241603	-0.08686676789140688	-0.0416413197895498	0.02414917675417636
ENSG00000111199	1.4115048588519508	-0.12259994017576512	-0.04495518825999527	0.0871789404712305
ENSG00000111203	-0.32517902753667394	-0.04614484423019225	-0.029545676760399205	-0.00470969093804117
ENSG00000111206	-0.6831895751428022	-0.12185791553393586	-0.06554077950032187	0.04501677764896676
ENSG00000111215	0.6028368741634129	47.159536727554396	-44.09114070955203	32.78540435633956
ENSG00000111218	0.5799381404365501	-0.14193417997765478	-0.05574248497377454	0.08090157636218025
ENSG00000111224	0.3785820636324922	-0.11845795915990553	-0.048912756444244386	0.057716555613179114
ENSG00000111229	-1.5357338432427736	0.2677281195714399	0.10367865810126639	-0.30674310460246534
ENSG00000111231	-0.5616907141343151	-0.05838349760133969	-0.03813905081784698	-0.0004459905234919165
ENSG00000111237	1.5309621880597748	0.31647610236744694	0.18768134359012517	-0.3240502742346185
ENSG00000111241	-0.7158123437031505	-0.14295329410523358	-0.07860104544681325	0.0685358343533976
ENSG00000111245	0.08805644402318936	3.461413680522104	2.1398217220173996	-4.264183785064899
ENSG00000111247	0.6704260396661765	-0.12294119590921199	-0.04382076792582572	0.061307467359123624
ENSG00000111249	-1.0446215807396015	-0.14195899214076654	-0.08359736947969626	0.06410060461574331
ENSG00000111252	0.9099903503803868	-0.0936275704372315	-0.021933874818433306	0.03509899558837997
ENSG00000111254	-1.6384089204271324	-0.12173077114094301	-0.08275848504938436	0.03819744081461836
ENSG00000111261	-0.0803699873308977	-0.03837743876084394	-0.06228875608078589	0.04036329601546894
ENSG00000111262	-0.29813659924098557	-0.14351195482295212	-0.07229232649963331	0.07409463283913786
ENSG00000111266	-0.9009663569646869	-0.06753611985846178	-0.044729134329874326	0.008504522078760086
ENSG00000111269	-1.0880677136337353	-0.014405055786955326	-0.021663357446720856	-0.0510403412194312
ENSG00000111271	-1.706022468329035	-0.08407790949006165	-0.06618694384365847	0.006331675824595348
ENSG00000111275	-1.6301022851583795	0.558973517031341	0.2660551695487569	-0.6423718541675114
ENSG00000111276	-1.244000005767125	-0.008973311331695839	-0.023435084390637677	-0.05929224555826115
ENSG00000111291	-0.5461822539971489	-0.14054724834365817	-0.07576244841924411	0.06978363739105503
ENSG00000111300	0.10313299388720282	-0.11368852292286956	-0.049358152065059044	0.05133625002418753
ENSG00000111305	-0.5279656087058829	-0.10634230236890764	-0.05211689990971977	0.02940733998647425
ENSG00000111319	0.8552025365673461	0.002894412037297127	-0.0009574586626602382	-0.010116663731539327
ENSG00000111321	-0.11213097078600988	0.06568685196026249	0.026992817379167925	-0.07954871154647167
ENSG00000111325	0.2545543321299302	-0.10007596999153294	-0.04394444086498379	0.051025805768566426
ENSG00000111328	-1.2499391890591627	0.19627915032293014	0.010096297110062704	-0.17189226660499157
ENSG00000111331	0.24770554349772364	-0.09004924831700761	-0.05929930292579753	0.055477186700074295
ENSG00000111335	0.2475344479786522	-0.05102883996027827	-0.06725630780553153	0.04528014994866298
ENSG00000111339	-1.530802936445583	-0.1358518625587306	-0.08790085205562392	0.0530406834628684
ENSG00000111341	-0.012753537615240739	1.562560135257545	0.03609549509473879	-0.6780530438707708
ENSG00000111344	0.6843212451284936	-0.1066023316886587	-0.06563644441808646	0.08168043623574218
ENSG00000111348	-1.5534698663200328	0.4860209437240651	0.21777649842800262	-0.5822227255228479
ENSG00000111358	-0.5200489230232631	-0.07946193316459194	-0.04367564531800604	0.011079214930210475
ENSG00000111361	-0.8641814379920898	-0.031533463784991736	-0.025216760514903118	-0.031255549365805886
ENSG00000111364	-0.9892819719125708	-0.09493100131431845	-0.058503621478868485	0.026449254448506543
ENSG00000111371	0.9958022806688043	-0.03821917650096545	0.004133476285110108	-0.0075921265959351565
ENSG00000111404	0.7183832606056909	-0.10390643875527547	-0.033586533844901845	0.04189459395370806
ENSG00000111405	-0.840197033133024	-0.13152858789170702	-0.07420383015930146	0.05427300120595143
ENSG00000111412	1.097844993117154	-0.0857604626408079	-0.02507299112267471	0.040932266315591256
ENSG00000111424	1.5207356777729244	-0.10156169501272726	-0.016821371233669558	0.04588831670255557
ENSG00000111432	-0.6601099087618649	-0.14099574950500673	-0.07725402537782852	0.06781998779935318
ENSG00000111445	0.722342582086591	-0.10409790305802417	-0.032987525724461564	0.04591289920599624
ENSG00000111450	1.1493940679000343	-0.1029138361483908	-0.022142700022410255	0.046358425143440254
ENSG00000111452	-1.6690676249025098	-0.09990516697716023	-0.06373905931381599	0.017583244538163328
ENSG00000111481	-1.1122648913502742	0.30719670420028233	0.10256109934349002	-0.24747562693515818
ENSG00000111490	1.2114075555883976	-0.12643126249620718	-0.042216406296284724	0.08666916368438292
ENSG00000111530	-1.3467599320912318	-0.011664236281097019	-0.018834325387851802	-0.058833148136917826
ENSG00000111536	-0.3601479648892028	-0.1442702108158008	-0.07340720640360407	0.0738593259392791
ENSG00000111537	-0.3882707729936209	-0.14189310281300604	-0.07267568213456388	0.07108452324587224
ENSG00000111540	0.6543749079143938	0.10106290181683929	0.06435304425652343	-0.1334604518006805
ENSG00000111554	-0.04197990037660163	-0.09950556171459864	-0.04502903641805845	0.035248515145618074
ENSG00000111581	0.23850875979089192	-0.05924761879729432	-0.019897089244302262	-0.001290752086225598
ENSG00000111596	-1.137289704627141	0.015270009072650331	-0.003252210988887896	-0.08891465524892785
ENSG00000111602	1.2696301661871268	-0.1145060325888585	-0.028880035894830524	0.060223713756598976
ENSG00000111605	-1.0949213849355002	-0.04771813163473413	-0.04006948215876359	-0.019448186631749433
ENSG00000111615	-0.22947116262587092	-0.051696793956919146	-0.029749958133614595	-0.0034717218114416466
ENSG00000111639	0.03964856648625582	0.16329727445436162	0.088160004090094	-0.17884370653094409
ENSG00000111640	-0.641844374706856	3.537863654214998	1.7973314095225157	-3.6333151420660577
ENSG00000111641	0.18856583567211613	-0.060528767653550725	-0.0177852729892578	0.004574654002220094
ENSG00000111642	-1.1978666731616743	0.0637494419461964	0.020607225004507124	-0.12710271721176553
ENSG00000111644	-1.6953692474010678	-0.09768182153195624	-0.0687405966472999	0.008053252253864624
ENSG00000111647	-1.4455384368365432	-0.10506204407507526	-0.0723990859251102	0.024392345161303248
ENSG00000111652	-1.1129504954888365	0.044019659326645665	0.0030499130173064592	-0.09266853437046542
ENSG00000111653	-0.35239800964251194	0.010155245962280332	-0.0020688715582146506	-0.06540731739457384
ENSG00000111664	-0.5858397484056096	-0.1314291746650819	-0.07234384916206683	0.06126510608184673
ENSG00000111665	-1.2573355075800157	-0.11572344279321584	-0.07228128060415817	0.03240153247090661
ENSG00000111666	-1.1897584498457936	0.09838802416825156	-0.036077731861534866	-0.08325042526899261
ENSG00000111667	1.4956813393744197	-0.026684487289083583	0.02218130888983692	-0.02331613538831161
ENSG00000111669	1.3703286135977812	0.6102909070544538	0.3627939883684995	-0.6894250316067649
ENSG00000111670	-0.5807925982744174	-0.0434665715499489	-0.05882858097454762	0.01370618271371255
ENSG00000111671	1.1018064862247958	-0.12429552489465105	-0.03881671048319803	0.07329154125469141
ENSG00000111674	-0.8387541325421399	-0.06427945751740487	-0.034198578012283716	-0.01844390450788326
ENSG00000111676	-1.50933749090006	0.027963876378338335	-0.026131716896239235	-0.061405101309617814
ENSG00000111678	-1.3809986472564748	0.373934965785606	0.1626272971784387	-0.3329370301116823
ENSG00000111679	0.6302059121896195	-0.004537760541039379	0.018227961001128803	-0.05729938902108035
ENSG00000111684	-0.1427892286738469	0.013939141294859184	0.008464148891565156	-0.056236212877788
ENSG00000111696	0.22390994306286885	-0.12919077498428733	-0.0552223303827638	0.06472267235266957
ENSG00000111700	1.006604818698369	-0.13551940316381736	-0.04463839844962863	0.07726789856730804
ENSG00000111701	-1.5738841909967412	-0.13487919675616075	-0.08833429850174043	0.05055478035221016
ENSG00000111704	0.10980509818375456	-0.14373578204722087	-0.06502345704967771	0.07796033708821028
ENSG00000111707	1.1549820685982406	-0.08710243822431371	-0.021220829139516822	0.04342391828672349
ENSG00000111711	-0.5721555603451761	-0.05840610728610617	-0.036110134095912294	0.0036437683872156115
ENSG00000111713	-0.5112391411432421	-0.1351941641170769	-0.07043238881165584	0.06150414539367368
ENSG00000111716	-0.17839229925128736	1.2191617718239802	0.7243118064257622	-1.280750009984856
ENSG00000111725	0.5718070265562365	-0.04936469215864488	-0.002620176197555364	0.0021173905573570887
ENSG00000111726	-1.1464963012260967	0.01648947650353412	0.0018000515154314425	-0.08245659928756244
ENSG00000111727	-0.481289697097924	-0.10267237450352887	-0.05377815751824136	0.03513274329558476
ENSG00000111728	1.1272284135065511	-0.11983165879438015	-0.03668148094882812	0.06500854362692174
ENSG00000111729	-1.160712060609617	-0.12862217156008365	-0.07876319719937391	0.04964693043462894
ENSG00000111731	-1.4049732690192351	-0.06015629965297177	-0.0474855468852948	-0.012761792635934624
ENSG00000111732	-1.643640006358689	-0.1424178219608922	-0.09421205425278598	0.058769940910678775
ENSG00000111737	0.6624878938015849	-0.06312713565713665	-0.014098395303692954	0.011858749656631805
ENSG00000111752	0.43609054074717374	-0.09153126712419306	-0.03565689817091903	0.03895699050755312
ENSG00000111775	-1.107418371567661	0.1703381791950553	0.06983059302686817	-0.20387137258916585
ENSG00000111783	0.7259569144385238	-0.130828524402814	-0.04666616106321623	0.06916311364210072
ENSG00000111785	0.7425347222779416	-0.11183580187838181	-0.03610877721401428	0.055145872916583155
ENSG00000111786	1.1152689214870748	0.24486050867165332	0.1660759168255168	-0.22197872318636788
ENSG00000111790	-0.712036969793789	-0.015548714971610833	-0.013196116650128051	-0.05301544060847618
ENSG00000111796	-0.2382935729819709	-0.12117765883444241	-0.057849795266923576	0.04849374755257586
ENSG00000111799	-1.1217686119546997	-0.07662697888996121	-0.04611750312229144	-0.009549559471229494
ENSG00000111801	-1.4192100432979515	-0.05318193627566015	-0.04541146132631232	-0.028760478373078626
ENSG00000111802	1.2293915195236307	0.04956814976045565	0.060818969399715136	-0.1019205393272818
ENSG00000111816	-0.676517236272352	-0.13137247838906868	-0.073549978392176	0.061540728132916056
ENSG00000111817	-0.9099673537393339	-0.09562877124659572	-0.05580362073920689	0.01703507463299298
ENSG00000111832	0.8213016125145637	-0.022549402300515782	0.002458233190929695	-0.006156326334409812
ENSG00000111834	0.8094179630074358	-0.1356107121490477	-0.0481643212713709	0.07576505920528974
ENSG00000111837	-0.0856026941802186	-0.1414572920190474	-0.06700263672954163	0.07336274136764274
ENSG00000111843	1.2933950030649715	0.2351033820718739	0.13122309920765815	-0.2339806849924172
ENSG00000111845	0.3674001328675892	-0.09968018717577051	-0.0371474935737477	0.039314267332906425
ENSG00000111846	-0.6273056156375263	-0.11471821456755282	-0.06294992162377697	0.04065430004981213
ENSG00000111850	1.0233898206539773	-0.12314029716344081	-0.03825474846840518	0.06862702644684322
ENSG00000111859	0.14331871729393927	-0.0425034015392477	-0.009452945819084992	-0.02135570429309121
ENSG00000111860	-1.223620469234999	-0.1203525496105858	-0.07669409337067218	0.042900440943791515
ENSG00000111863	-1.657172920232332	-0.08997648149226767	-0.062888928577847	-0.0021079520504779887
ENSG00000111875	-1.52358463900224	-0.09665856107162869	-0.07022888353308324	0.020226057776958167
ENSG00000111877	-0.0470299487185753	-0.11076891155168513	-0.051512728829346335	0.04758458476959014
ENSG00000111879	-0.7592579425779206	-0.12649860741004518	-0.07058574733965278	0.052974516357144084
ENSG00000111880	0.7726409019435716	-0.11488353857714505	-0.03836393258667754	0.0560445743233857
ENSG00000111885	-0.08295589044668396	0.02136496073457271	0.001561952175610108	-0.05505073168272877
ENSG00000111886	-0.6530802237396844	-0.1430439926909857	-0.07806771595344511	0.07004750513462436
ENSG00000111897	0.8861377211037074	0.407046020532919	0.23583099039910743	-0.4336794094941443
ENSG00000111906	-0.47695902922855266	0.11222470337303495	0.03242090559814383	-0.12687860632852635
ENSG00000111907	1.3692361273373614	0.3631547357953414	-0.0998534627435163	0.007692092089637093
ENSG00000111911	-0.45893986095995476	-0.04420734005870773	-0.029392944470235043	-0.012547656377187041
ENSG00000111912	0.12726210705331986	-0.011290468586081825	0.001493972046551781	-0.04403182717633442
ENSG00000111913	0.7490287140152526	-0.08392179179230143	-0.02405723372172102	0.023252882723704158
ENSG00000111961	0.8387980837955465	-0.08810736957892588	-0.02622736723991963	0.03441349081696794
ENSG00000111962	1.5092115800860668	-0.10424233990126336	-0.016026569732753043	0.05682761297449914
ENSG00000111981	1.4801862443022877	-0.1413061876301902	-0.04018893685050205	0.08916908397317444
ENSG00000112029	-0.736909940297949	-0.12361545580990256	-0.0685380665063205	0.04963670141276853
ENSG00000112031	0.07176455617982108	-0.10919730112113003	-0.047355231308176496	0.044347961986462466
ENSG00000112033	0.5314455073930907	-0.08264963794202124	-0.027300634990523497	0.02556229654175344
ENSG00000112038	0.26411272217417575	-0.14334044144817273	-0.06213344292281234	0.07914951621496918
ENSG00000112039	-0.7489816877129609	-0.12944829129585592	-0.07215279593804554	0.05572468812572892
ENSG00000112041	1.4443132418538729	-0.14194453804722296	-0.04121516217536757	0.08950260339179658
ENSG00000112053	0.9830137495045315	-0.1355097213588775	-0.045190813810668425	0.07751497517309687
ENSG00000112062	-0.06832158789469259	-0.03361193478454324	-0.011047959041113069	-0.029449833190055848
ENSG00000112077	0.7345927122572353	-0.136164898961497	-0.050163797500065124	0.07556191022358494
ENSG00000112078	-0.2772382167660725	-0.052452105522583004	-0.023630729170045436	-0.014637629235429552
ENSG00000112079	1.1414571031719651	-0.06143772060271411	-0.006845136530186815	0.0086628144910505
ENSG00000112081	1.1141669984740499	0.24148095800388553	0.15364143560668084	-0.2540562814032212
ENSG00000112110	0.03443898297676938	0.038406372297095086	0.02305799375567558	-0.0831256721933598
ENSG00000112115	-0.3651954226277365	-0.14441491597123637	-0.07353286519128494	0.07391902517336832
ENSG00000112116	-0.36447425616841694	-0.14434630554033323	-0.07347938899761569	0.07384615575290711
ENSG00000112118	-0.04829545925418502	-0.04072388399986201	-0.009701569267855571	-0.029609966852868964
ENSG00000112130	0.7582204338376699	-0.09209987877206648	-0.02842486744136732	0.03694994312874601
ENSG00000112137	0.4346348934721795	-0.11302320629333334	-0.03933278141421558	0.049959386893774216
ENSG00000112139	-0.04305883922792306	-0.12978101728028626	-0.05992415222563742	0.06175865845414858
ENSG00000112144	-1.1778347542557916	-0.10440896924244611	-0.07756919336506399	0.03923087911678773
ENSG00000112146	-0.7362118621226631	0.06010038320685773	0.017018098180687485	-0.0957843240710295
ENSG00000112149	-1.2706910937404166	-0.08558198254538907	-0.0647213779235991	0.01140823681688709
ENSG00000112159	-0.04144153961461312	-0.1174060428929863	-0.05336174147652358	0.05147571440282211
ENSG00000112164	-0.5973793472958226	-0.1422530570777978	-0.0761560926000956	0.07360819884638148
ENSG00000112167	0.8411437418410632	-0.09621745928999097	-0.030992863807380755	0.04566973142766028
ENSG00000112175	-1.4430117470395385	-0.12691571785043634	-0.08120372815153974	0.04346298904506993
ENSG00000112182	-1.4763549787079255	-0.13161912988749555	-0.08576707462061764	0.049990039931842055
ENSG00000112183	0.6976563227160515	-0.022759845174315733	0.018205608396275847	-0.06020021416052471
ENSG00000112186	-1.3458399709473927	0.0013166932994640595	-0.005282735433066852	-0.10376493615703611
ENSG00000112195	1.3850007669691515	-0.13615586053309803	-0.03885400824486118	0.0822960116198128
ENSG00000112200	1.667833153239825	-0.08008664993537114	-0.00599848545213901	0.03426820962810944
ENSG00000112208	-1.4758163399232125	-0.07644326489592686	-0.05115156061752207	-0.014730459665986458
ENSG00000112210	0.6599755944128513	-0.07952928457372993	-0.01902067487219499	0.012620430059691958
ENSG00000112212	1.4221352368272635	-0.13970956694714043	-0.04024401110023341	0.08650281219215208
ENSG00000112214	-0.7082402345142851	-0.11205049563447383	-0.059797661063629	0.035433501456001805
ENSG00000112218	-0.5559170126136972	-0.1414538415134963	-0.07492642860856764	0.0696402150467713
ENSG00000112232	-0.27055542847920666	-0.14169719593197555	-0.07034488444598126	0.07173220923211011
ENSG00000112234	-0.7401520759336849	-0.11478110516029345	-0.06758536874064583	0.04915786988391133
ENSG00000112237	-1.2898025480174442	0.02465936352764405	-0.027050800391956283	-0.03941790811843896
ENSG00000112238	0.5653368843105709	-0.1436304220441702	-0.057192486698795675	0.08248745202368994
ENSG00000112242	-0.8913958752397748	-0.12343749950815712	-0.07128503408288019	0.047099385134499294
ENSG00000112245	0.6281051374907403	0.132486706065981	0.10357449321694613	-0.18165115991987327
ENSG00000112246	0.9292921027403301	-0.14001353925995938	-0.04815135917972439	0.08289809253289379
ENSG00000112249	-1.5248525916266005	-0.10884814492969673	-0.07447222218911655	0.02880344201640755
ENSG00000112273	-0.4764157117067163	-0.1321899533642693	-0.06807090362946361	0.05838118433671097
ENSG00000112276	-1.4170473703388746	-0.12215206686098276	-0.07853908820010048	0.03783097423615758
ENSG00000112280	-1.1228537066655582	-0.1374997396841147	-0.08270133573400115	0.06115434425420893
ENSG00000112282	-0.03549440601752761	-0.08121408428345539	-0.04024239549008239	0.0267276246389693
ENSG00000112290	1.542739788986176	-0.10461932782727724	-0.01757859926804397	0.05162455074522188
ENSG00000112293	-0.562594903508028	-0.13629405217490623	-0.0721490944752716	0.06298931958393668
ENSG00000112294	-1.6286973669207891	-0.09668871449766223	-0.06760564694955033	0.012595634904772912
ENSG00000112297	-1.0783403398717955	-0.07309634169808855	-0.046683645263085785	-0.00865581119004877
ENSG00000112299	1.5271555641419423	-0.07366539470154347	0.0018403356620260312	0.01050444920355614
ENSG00000112303	1.5274044137209242	-0.10713464774465933	-0.019025624888974618	0.052467938792003364
ENSG00000112304	-1.6977429706330918	-0.08669858623063326	-0.06277264375730096	0.0014958445766000412
ENSG00000112305	1.0158072373158795	-0.0538960956464714	0.0006906754811936555	0.017367813416625615
ENSG00000112306	0.7977049397235565	1.4444736730340721	0.7369878536318534	-0.9232761120553371
ENSG00000112308	-1.3934575443024462	0.10090601185057682	0.033750051767180794	-0.13933884908861807
ENSG00000112309	-1.4823033149482936	-0.1440329986097353	-0.09236411289515632	0.06254555536085807
ENSG00000112312	-0.5904135878112236	-0.05319542090400798	0.027628146341843837	0.05248626036170743
ENSG00000112319	-0.7938670294499721	-0.13385494417788554	-0.0745304647530724	0.05763398869645788
ENSG00000112320	1.05187733440821	-0.11921623936193283	-0.044049030336704896	0.07179675962072797
ENSG00000112333	0.2096722520335853	-0.1435020201975527	-0.06320697626760323	0.07878055236854123
ENSG00000112335	1.0463952171959163	0.49574338733415535	0.26761231060359797	-0.4954282872984572
ENSG00000112337	0.9647945650429213	-0.13961303553550128	-0.047894117818008966	0.0817163304483457
ENSG00000112339	-0.48274994015722517	0.03043500797699561	0.004188964512584288	-0.07247082397527996
ENSG00000112343	1.3929328947691864	-0.0972802407502847	-0.020367552982685697	0.04607476341617526
ENSG00000112357	0.4220189963039132	-0.10671876033340243	-0.0376776542839624	0.057922347740051214
ENSG00000112365	1.5942931303622938	-0.1257012030200192	-0.03133035607272614	0.07746081782093565
ENSG00000112367	-0.7069815879677658	-0.10251674717697257	-0.06110929227823097	0.03558333296966751
ENSG00000112378	0.4202345360765883	0.12944651275862235	0.05029376229696376	-0.1500555965093432
ENSG00000112379	-1.5612586119350136	-0.12469859598039626	-0.09577349274749042	0.06202272033180757
ENSG00000112394	0.9637066271682839	-0.11652457353491154	-0.02346866092427651	0.08078131779252859
ENSG00000112406	-0.47336160050426584	-0.07914720803456411	-0.04761986486372508	0.01797711115613284
ENSG00000112414	-1.6663763489616874	-0.10399419720693408	-0.0786033761306581	0.02522329210844763
ENSG00000112419	0.4348162562762064	-0.08539399286525429	-0.026141426777025998	0.01834928096659754
ENSG00000112425	-0.8261365476640774	-0.11282758804173991	-0.06441041875818575	0.03658274035683637
ENSG00000112462	0.3241411654762988	-0.14396001221792412	-0.0615036817529026	0.08041501735384264
ENSG00000112473	0.9988372700312512	0.14974344585276456	0.06643901206623343	-0.11404192651666144
ENSG00000112486	-1.2840091601118755	-0.13545629487117963	-0.08418033292829023	0.05444054161502607
ENSG00000112494	1.4846897340448033	-0.13699887489193477	-0.03750922228330815	0.08407323029688339
ENSG00000112499	0.968041927976842	-0.12565632524449996	-0.03947443978220778	0.06537283505549486
ENSG00000112511	0.4371648926943184	0.09424079796196519	0.04655998279249921	-0.10418783751510412
ENSG00000112514	-1.0451976921779933	0.3623782962411556	0.11906159806576216	-0.265297445127861
ENSG00000112530	0.3616391499737886	-0.11507928724267294	-0.04327709635743064	0.05098165829060383
ENSG00000112531	0.6478638139404777	0.17904889032255167	0.126289879193316	-0.25750144107693546
ENSG00000112539	-1.3930696564363616	-0.1385193445321653	-0.08751401512002503	0.05652013693221144
ENSG00000112541	0.4054413131384794	-0.13569050110124306	-0.055226602768984424	0.07194534165092782
ENSG00000112559	-0.04360227914926671	-0.12474882483814376	-0.05792935880404274	0.056754312365720136
ENSG00000112561	1.2501640976866732	-0.079694068335832	-0.01673779586235441	0.03727091837314226
ENSG00000112562	1.0318743363649778	-0.007061599992044835	0.031247992347830465	-0.04965481899438254
ENSG00000112576	-1.2892605669705177	0.0419764903145682	-0.0065767746600996135	-0.09741262051711759
ENSG00000112578	-1.4168709327290643	-0.11475309550337968	-0.0734922251960564	0.03615555185403119
ENSG00000112584	-0.7673709749118863	-0.08579632833723869	-0.05382394045787527	0.022008192688041998
